id_direccion,id_calle,numero_puerta
3668,42,7043
3669,172,1150
3670,111,1275
3671,95,1422
3672,150,7338
3673,145,6965
3674,154,1
3675,115,260
3676,176,275
3677,73,3794
3678,125,285
3679,165,2863
3680,55,8716
3681,132,3494
3682,96,4279
3683,4,5363
3684,48,8267
3685,170,6657
3686,55,3336
3687,41,8424
3688,126,8758
3689,155,5975
3690,184,5632
3691,19,9077
3692,33,7549
3693,174,5097
3694,9,3213
3695,58,2083
3696,32,9409
3697,29,1038
3698,83,1428
3699,104,5839
3700,97,639
3701,137,1441
3702,109,5126
3703,124,5005
3704,188,1611
3705,183,5591
3706,190,1688
3707,119,1529
3708,38,4097
3709,149,2490
3710,111,2794
3711,36,8669
3712,17,183
3713,112,2122
3714,36,764
3715,140,4163
3716,21,5484
3717,3,8455
3718,3,2981
3719,142,7392
3720,75,8236
3721,77,578
3722,123,3614
3723,135,5695
3724,15,2097
3725,60,150
3726,26,253
3727,79,4029
3728,26,2000
3729,66,7218
3730,128,3524
3731,42,8085
3732,158,6781
3733,50,8763
3734,159,1816
3735,15,8356
3736,128,6710
3737,79,9039
3738,103,7782
3739,55,7825
3740,189,2600
3741,75,1055
3742,128,5296
3743,79,3671
3744,111,5091
3745,73,131
3746,10,6489
3747,178,2544
3748,170,3523
3749,13,7142
3750,147,4499
3751,159,1180
3752,153,6558
3753,121,5654
3754,142,6602
3755,97,6474
3756,190,2510
3757,44,5971
3758,110,3564
3759,99,8996
3760,77,6075
3761,113,7305
3762,26,9331
3763,106,2510
3764,181,5556
3765,187,2914
3766,178,4459
3767,171,7888
3768,77,5013
3769,32,6727
3770,74,7977
3771,108,5898
3772,10,2017
3773,91,4307
3774,140,2834
3775,100,4171
3776,142,1561
3777,112,3507
3778,164,6110
3779,142,7993
3780,11,8699
3781,58,7276
3782,120,1574
3783,66,2040
3784,12,8181
3785,34,417
3786,105,645
3787,133,9415
3788,53,5122
3789,37,5983
3790,128,6584
3791,128,3935
3792,16,947
3793,75,3501
3794,2,4459
3795,52,5076
3796,67,7861
3797,74,3212
3798,67,7160
3799,149,5615
3800,142,1120
3801,28,2069
3802,21,2727
3803,178,8955
3804,88,5218
3805,108,2964
3806,35,1599
3807,95,3504
3808,96,950
3809,135,8405
3810,139,4263
3811,77,3250
3812,28,3025
3813,4,27
3814,136,758
3815,122,8905
3816,105,7917
3817,123,1537
3818,153,9191
3819,62,3706
3820,100,4206
3821,180,6575
3822,71,335
3823,138,3760
3824,34,870
3825,168,1636
3826,129,7576
3827,63,4080
3828,51,57
3829,170,8357
3830,182,3261
3831,55,70
3832,24,5104
3833,106,426
3834,44,4007
3835,178,9278
3836,130,8074
3837,14,6731
3838,83,2123
3839,77,9098
3840,163,1890
3841,121,154
3842,178,3821
3843,49,6885
3844,142,5576
3845,13,7190
3846,113,5586
3847,176,9499
3848,28,840
3849,109,5753
3850,131,2727
3851,4,171
3852,118,6830
3853,51,1109
3854,166,554
3855,134,7675
3856,42,3651
3857,18,904
3858,185,2825
3859,49,3305
3860,11,3534
3861,113,6191
3862,118,2139
3863,96,5006
3864,9,6268
3865,164,4707
3866,171,4194
3867,44,106
3868,41,5457
3869,128,8919
3870,173,2766
3871,10,5342
3872,173,8847
3873,141,1250
3874,46,7765
3875,4,3190
3876,1,5312
3877,104,1300
3878,2,8014
3879,23,4513
3880,17,4409
3881,104,294
3882,178,4143
3883,16,8759
3884,54,9386
3885,162,6520
3886,79,7298
3887,21,8709
3888,129,1568
3889,145,2167
3890,10,9214
3891,43,62
3892,46,5631
3893,23,3458
3894,8,5477
3895,84,4900
3896,115,5667
3897,73,1149
3898,132,7115
3899,85,5009
3900,154,2700
3901,117,3651
3902,12,4428
3903,144,829
3904,2,6865
3905,40,2750
3906,38,5997
3907,62,1385
3908,32,2430
3909,34,3021
3910,81,5379
3911,76,3650
3912,133,2681
3913,103,6837
3914,22,4083
3915,89,3872
3916,36,9416
3917,122,5108
3918,99,4257
3919,48,2048
3920,15,7257
3921,85,9414
3922,173,5682
3923,101,3247
3924,62,7888
3925,54,2963
3926,40,7794
3927,61,2577
3928,23,790
3929,139,5991
3930,13,858
3931,87,6444
3932,110,1436
3933,146,1235
3934,105,5723
3935,75,7708
3936,112,1987
3937,40,6711
3938,37,8790
3939,36,13
3940,36,5152
3941,128,7547
3942,121,8277
3943,122,821
3944,155,9131
3945,114,6323
3946,146,5773
3947,179,5743
3948,115,6230
3949,43,2566
3950,131,3165
3951,137,3659
3952,186,8527
3953,91,8989
3954,80,7878
3955,128,6105
3956,23,4987
3957,111,3396
3958,132,2402
3959,126,3505
3960,4,1629
3961,173,6811
3962,36,1696
3963,87,5264
3964,158,598
3965,120,3882
3966,33,3516
3967,9,491
3968,183,3704
3969,75,7171
3970,127,2501
3971,156,6187
3972,113,69
3973,82,6100
3974,29,5889
3975,75,8464
3976,6,1138
3977,29,3564
3978,81,552
3979,43,6405
3980,86,4964
3981,161,4114
3982,69,3846
3983,18,8733
3984,172,4319
3985,114,402
3986,172,1671
3987,181,4978
3988,58,1039
3989,55,8449
3990,6,1408
3991,129,5075
3992,5,783
3993,137,3485
3994,117,5157
3995,142,896
3996,78,8606
3997,71,1746
3998,83,3045
3999,4,2750
4000,159,5697
4001,17,8747
4002,29,5278
4003,1,4603
4004,90,6203
4005,148,7657
4006,1,7472
4007,143,9407
4008,16,8648
4009,121,599
4010,78,4813
4011,128,4577
4012,92,9252
4013,107,3749
4014,57,5902
4015,173,6304
4016,34,7478
4017,88,2536
4018,59,8619
4019,43,6358
4020,20,4481
4021,144,7215
4022,34,3752
4023,33,2233
4024,168,3080
4025,178,256
4026,99,7963
4027,43,1623
4028,41,5279
4029,113,117
4030,22,6949
4031,132,9206
4032,37,3785
4033,39,8698
4034,165,7833
4035,17,4321
4036,132,6762
4037,38,1177
4038,7,3496
4039,83,7876
4040,62,2549
4041,124,6940
4042,188,1084
4043,39,9461
4044,50,2293
4045,130,2865
4046,188,5258
4047,125,4230
4048,127,8312
4049,62,6981
4050,102,8187
4051,189,915
4052,146,7847
4053,172,2490
4054,131,1905
4055,113,3545
4056,159,2871
4057,178,7675
4058,143,5674
4059,18,1055
4060,129,3579
4061,120,7063
4062,93,2628
4063,14,6520
4064,38,4141
4065,27,7729
4066,132,6993
4067,8,2192
4068,163,2257
4069,23,2625
4070,19,5362
4071,6,1324
4072,163,2112
4073,4,6855
4074,11,8667
4075,76,4500
4076,172,7123
4077,33,6495
4078,127,9145
4079,79,4563
4080,117,7608
4081,102,451
4082,125,2339
4083,173,4846
4084,185,9391
4085,32,2662
4086,47,9056
4087,61,7292
4088,13,8142
4089,59,766
4090,50,5233
4091,167,8820
4092,74,3899
4093,167,115
4094,122,5071
4095,67,5382
4096,45,5341
4097,188,1447
4098,162,301
4099,133,5328
4100,6,8694
4101,107,2975
4102,185,996
4103,19,8317
4104,8,4601
4105,178,9459
4106,113,3610
4107,157,5780
4108,187,6498
4109,71,7659
4110,1,7705
4111,190,4870
4112,78,4541
4113,123,6318
4114,134,9307
4115,77,5586
4116,152,9302
4117,126,8295
4118,143,6827
4119,58,639
4120,34,7630
4121,104,419
4122,115,2435
4123,82,3872
4124,44,5457
4125,42,5162
4126,95,4666
4127,12,2289
4128,88,5403
4129,112,687
4130,75,3188
4131,109,7703
4132,72,1528
4133,126,487
4134,47,8865
4135,111,4851
4136,5,6079
4137,42,3478
4138,146,5106
4139,54,4307
4140,68,9267
4141,171,3011
4142,110,383
4143,128,390
4144,9,3395
4145,135,7793
4146,169,3173
4147,172,2582
4148,6,3676
4149,9,9163
4150,133,2980
4151,101,8872
4152,36,6558
4153,2,2743
4154,126,8246
4155,144,216
4156,125,7209
4157,61,9014
4158,74,7234
4159,129,7111
4160,131,8942
4161,44,2403
4162,75,7169
4163,25,6951
4164,167,174
4165,119,5008
4166,174,2019
4167,67,4425
4168,26,9116
4169,2,7722
4170,32,2795
4171,142,954
4172,176,7253
4173,88,1364
4174,17,9350
4175,146,5933
4176,109,9263
4177,73,2878
4178,52,5972
4179,104,3770
4180,86,2737
4181,190,4226
4182,83,5722
4183,106,3075
4184,127,9396
4185,113,8687
4186,91,761
4187,155,1292
4188,12,5529
4189,112,4186
4190,165,3426
4191,172,1593
4192,152,1161
4193,156,9076
4194,20,5849
4195,16,3254
4196,159,654
4197,76,5672
4198,6,5438
4199,154,8980
4200,89,4185
4201,5,2860
4202,146,4130
4203,24,3001
4204,107,2965
4205,157,7455
4206,98,4568
4207,83,3861
4208,39,6815
4209,134,1049
4210,156,446
4211,151,4827
4212,111,1947
4213,38,3933
4214,183,8495
4215,38,7365
4216,131,8062
4217,86,7481
4218,29,1254
4219,53,8000
4220,87,8367
4221,126,4858
4222,169,8557
4223,158,8853
4224,103,4465
4225,53,4695
4226,20,2746
4227,130,2746
4228,119,4801
4229,126,3050
4230,4,2451
4231,81,1311
4232,66,5685
4233,123,3161
4234,9,4173
4235,178,3578
4236,38,9024
4237,74,2497
4238,156,3653
4239,28,6809
4240,125,6550
4241,100,167
4242,80,8184
4243,19,4644
4244,129,174
4245,79,4572
4246,6,3381
4247,12,4014
4248,154,1493
4249,121,5251
4250,32,3580
4251,59,6615
4252,140,8381
4253,111,6031
4254,103,5624
4255,104,3933
4256,24,1880
4257,83,9162
4258,107,1011
4259,46,6462
4260,189,3031
4261,87,2441
4262,43,6320
4263,161,4919
4264,64,1501
4265,48,7152
4266,5,1479
4267,107,5794
4268,5,7839
4269,64,5324
4270,180,1866
4271,66,8231
4272,189,7085
4273,19,8087
4274,36,2711
4275,20,647
4276,159,2667
4277,158,1151
4278,107,3085
4279,11,1149
4280,55,7247
4281,120,883
4282,55,1887
4283,2,3919
4284,66,4318
4285,21,8508
4286,145,5682
4287,131,3705
4288,61,8255
4289,14,7201
4290,54,6956
4291,183,6597
4292,39,3575
4293,102,146
4294,165,3243
4295,7,5532
4296,170,8621
4297,48,7670
4298,152,8876
4299,79,5184
4300,177,393
4301,68,8121
4302,116,2382
4303,68,4184
4304,80,7858
4305,19,633
4306,52,7878
4307,82,8403
4308,112,2921
4309,114,1191
4310,113,3249
4311,113,5454
4312,109,2875
4313,77,8190
4314,58,4468
4315,176,6722
4316,18,6778
4317,70,6168
4318,34,3403
4319,14,7389
4320,188,1394
4321,60,4254
4322,78,3094
4323,52,9346
4324,50,4180
4325,37,7799
4326,53,128
4327,24,3354
4328,93,5226
4329,124,9025
4330,156,7970
4331,9,1483
4332,40,5536
4333,13,9278
4334,84,4018
4335,162,3495
4336,111,8060
4337,42,5337
4338,139,1357
4339,25,7680
4340,8,9452
4341,117,4172
4342,150,989
4343,49,8020
4344,96,3952
4345,145,78
4346,41,3970
4347,159,9022
4348,15,6650
4349,57,9357
4350,115,1777
4351,138,347
4352,15,7122
4353,12,4473
4354,128,4989
4355,51,5696
4356,100,5189
4357,75,8354
4358,81,7810
4359,12,5036
4360,51,3699
4361,117,5658
4362,190,541
4363,95,7090
4364,135,7842
4365,61,9417
4366,60,6688
4367,65,4225
4368,115,8514
4369,69,2896
4370,65,7726
4371,84,3402
4372,77,3131
4373,167,3450
4374,19,5900
4375,81,3591
4376,106,7824
4377,117,6055
4378,37,6024
4379,51,4741
4380,132,7024
4381,44,9112
4382,186,8485
4383,64,1550
4384,126,5945
4385,127,8586
4386,89,6842
4387,177,4041
4388,4,8647
4389,115,2502
4390,72,7238
4391,71,4214
4392,168,5700
4393,108,1221
4394,11,1492
4395,132,6229
4396,111,7557
4397,58,8274
4398,127,84
4399,167,7059
4400,42,5072
4401,61,8423
4402,24,7058
4403,125,5993
4404,141,4455
4405,81,3497
4406,14,2143
4407,106,9063
4408,136,1484
4409,77,4326
4410,152,3512
4411,11,3928
4412,117,6444
4413,85,5871
4414,29,1674
4415,154,1041
4416,88,4764
4417,171,3473
4418,122,1343
4419,94,3896
4420,165,8237
4421,9,4960
4422,59,2147
4423,2,3661
4424,3,5550
4425,2,3021
4426,22,9158
4427,183,9310
4428,105,5837
4429,174,9444
4430,139,7914
4431,39,2670
4432,33,1372
4433,20,4579
4434,13,678
4435,24,8127
4436,133,8863
4437,51,2152
4438,118,1204
4439,28,9083
4440,29,3769
4441,112,2223
4442,92,5585
4443,180,331
4444,113,4722
4445,36,3558
4446,75,9123
4447,121,8866
4448,31,625
4449,78,9274
4450,102,570
4451,79,6527
4452,105,7981
4453,21,2345
4454,135,2936
4455,89,6656
4456,54,1569
4457,114,7691
4458,3,6348
4459,119,2247
4460,58,8554
4461,189,6768
4462,52,8046
4463,112,2165
4464,96,4482
4465,113,12
4466,91,6398
4467,14,2461
4468,97,1437
4469,121,5397
4470,38,2025
4471,175,4230
4472,21,508
4473,61,7893
4474,11,1584
4475,61,9271
4476,1,9288
4477,112,8509
4478,154,7400
4479,90,8564
4480,41,5093
4481,95,1108
4482,159,5426
4483,170,8639
4484,135,7747
4485,44,8946
4486,154,1295
4487,55,3525
4488,32,2233
4489,142,1347
4490,27,6352
4491,185,5012
4492,55,7846
4493,65,3982
4494,186,467
4495,85,4825
4496,111,1128
4497,146,6611
4498,43,4181
4499,70,2091
4500,57,1926
4501,98,9122
4502,31,8608
4503,145,4192
4504,126,6590
4505,115,2656
4506,53,2082
4507,52,9103
4508,57,3237
4509,177,9338
4510,13,8898
4511,77,5572
4512,160,1843
4513,76,1940
4514,24,311
4515,28,6731
4516,169,6100
4517,141,1711
4518,118,9441
4519,154,7803
4520,165,1179
4521,26,5670
4522,84,7084
4523,8,6653
4524,20,1742
4525,86,3006
4526,21,210
4527,33,4098
4528,188,1468
4529,7,7442
4530,131,600
4531,61,2969
4532,111,9300
4533,112,1697
4534,132,2572
4535,98,1571
4536,121,6947
4537,169,9017
4538,152,7771
4539,175,3483
4540,138,2757
4541,144,5746
4542,135,6309
4543,22,5794
4544,79,592
4545,69,8113
4546,156,6527
4547,4,7225
4548,16,8602
4549,164,6602
4550,68,6223
4551,8,3628
4552,75,5764
4553,74,5149
4554,126,8463
4555,57,4774
4556,119,612
4557,61,4333
4558,175,1144
4559,121,7913
4560,95,6419
4561,145,3313
4562,7,1429
4563,134,4417
4564,94,5636
4565,129,6611
4566,16,1396
4567,47,3919
4568,172,2087
4569,175,1679
4570,154,148
4571,15,5954
4572,16,8647
4573,158,4406
4574,112,3491
4575,5,4298
4576,179,3099
4577,150,6390
4578,128,8508
4579,74,9025
4580,56,552
4581,96,6936
4582,54,2136
4583,181,4029
4584,62,7212
4585,11,7585
4586,184,3523
4587,55,8712
4588,149,909
4589,174,917
4590,59,7266
4591,40,5399
4592,106,8779
4593,56,7154
4594,152,3026
4595,155,1299
4596,148,9424
4597,135,1693
4598,90,9084
4599,3,4183
4600,94,7269
4601,59,5450
4602,158,2198
4603,89,7406
4604,50,4651
4605,40,4069
4606,13,5423
4607,177,7567
4608,176,6911
4609,174,5629
4610,190,342
4611,43,2418
4612,21,6027
4613,9,5554
4614,87,5827
4615,46,6947
4616,144,6796
4617,184,128
4618,13,3292
4619,146,5261
4620,174,3655
4621,63,6886
4622,155,8951
4623,162,1283
4624,45,2651
4625,57,3558
4626,45,3870
4627,25,8722
4628,148,6754
4629,76,130
4630,49,3054
4631,125,4503
4632,52,7113
4633,102,1523
4634,86,9282
4635,21,4215
4636,63,5359
4637,58,168
4638,168,6145
4639,148,1995
4640,173,3982
4641,38,860
4642,163,873
4643,93,8534
4644,79,5372
4645,104,7363
4646,112,8232
4647,95,2159
4648,78,3520
4649,122,4184
4650,76,694
4651,153,7260
4652,36,4089
4653,152,356
4654,67,8968
4655,56,3045
4656,124,3051
4657,160,26
4658,180,8046
4659,25,4379
4660,91,6659
4661,138,2953
4662,85,5187
4663,8,7851
4664,17,2510
4665,87,3296
4666,64,717
4667,85,1426
4668,11,3632
4669,110,8359
4670,99,2455
4671,68,7751
4672,1,5837
4673,171,5230
4674,25,1497
4675,48,5980
4676,6,4467
4677,23,5421
4678,37,8651
4679,80,8657
4680,36,4991
4681,147,5179
4682,108,3675
4683,109,3171
4684,83,6646
4685,11,1572
4686,50,2780
4687,178,1517
4688,135,7282
4689,73,9221
4690,110,1376
4691,24,3472
4692,190,4223
4693,87,2446
4694,144,6041
4695,146,5249
4696,52,1814
4697,114,1988
4698,2,433
4699,172,4561
4700,9,3217
4701,147,5648
4702,138,1387
4703,37,1724
4704,185,5013
4705,103,5932
4706,36,5802
4707,178,4626
4708,9,8127
4709,153,7748
4710,34,8137
4711,89,7392
4712,188,5458
4713,120,2035
4714,182,1009
4715,29,6251
4716,174,3455
4717,20,9095
4718,149,8448
4719,96,6940
4720,81,4155
4721,51,3228
4722,47,2252
4723,153,5500
4724,134,909
4725,139,7516
4726,85,4945
4727,18,5414
4728,43,2588
4729,118,7385
4730,77,3269
4731,6,5317
4732,175,4359
4733,43,7766
4734,37,23
4735,185,1862
4736,134,3443
4737,18,1461
4738,89,6053
4739,92,2644
4740,99,4651
4741,30,5599
4742,47,4096
4743,132,4835
4744,184,4247
4745,12,9351
4746,106,6410
4747,19,8
4748,100,1104
4749,100,4147
4750,75,3142
4751,3,8486
4752,102,1910
4753,161,9271
4754,173,2789
4755,84,9346
4756,82,1378
4757,174,1983
4758,29,501
4759,36,8292
4760,155,8530
4761,25,2407
4762,120,5357
4763,172,5135
4764,2,1612
4765,55,5887
4766,66,2999
4767,38,4126
4768,64,165
4769,76,3961
4770,144,486
4771,61,6990
4772,145,2197
4773,93,849
4774,17,8079
4775,41,4531
4776,124,2915
4777,71,9027
4778,161,8377
4779,52,9000
4780,13,2960
4781,132,1296
4782,123,1326
4783,129,5672
4784,105,9152
4785,188,6546
4786,123,1159
4787,176,1196
4788,76,2669
4789,14,1103
4790,106,1631
4791,68,3759
4792,5,1064
4793,38,3888
4794,146,7637
4795,160,2293
4796,189,9343
4797,96,1967
4798,124,8160
4799,63,265
4800,15,5478
4801,4,8726
4802,90,6099
4803,37,8206
4804,160,7336
4805,23,9014
4806,56,1053
4807,5,3076
4808,58,5005
4809,9,4821
4810,30,1999
4811,133,2182
4812,71,5855
4813,114,8565
4814,144,7801
4815,130,2111
4816,71,7479
4817,62,4505
4818,153,8353
4819,167,502
4820,72,1753
4821,55,8837
4822,36,5927
4823,173,7341
4824,70,5145
4825,130,5819
4826,14,5883
4827,98,4628
4828,128,7668
4829,47,1735
4830,5,355
4831,29,4835
4832,146,256
4833,90,7005
4834,76,7101
4835,138,4240
4836,2,8227
4837,101,771
4838,8,4003
4839,156,7912
4840,12,935
4841,136,8196
4842,49,7654
4843,54,1528
4844,21,5854
4845,52,6017
4846,77,7542
4847,111,7685
4848,41,1498
4849,75,1089
4850,8,1679
4851,14,2107
4852,128,4004
4853,100,1965
4854,104,9354
4855,25,4510
4856,102,2527
4857,105,8747
4858,82,2998
4859,174,5699
4860,104,2809
4861,94,8145
4862,132,5910
4863,145,8007
4864,177,4335
4865,9,7124
4866,42,4877
4867,134,5981
4868,109,6224
4869,8,2575
4870,121,1517
4871,182,2316
4872,42,2230
4873,33,931
4874,175,4040
4875,43,9123
4876,122,8182
4877,98,5806
4878,52,3163
4879,43,1745
4880,74,2645
4881,43,6349
4882,74,4535
4883,104,6007
4884,148,2012
4885,44,2654
4886,103,5842
4887,135,8035
4888,98,3556
4889,137,3539
4890,27,196
4891,46,4219
4892,118,3549
4893,141,1826
4894,162,1074
4895,105,7804
4896,29,7805
4897,94,2620
4898,105,8610
4899,179,7735
4900,139,2567
4901,79,2949
4902,39,3436
4903,187,7612
4904,4,2742
4905,121,4637
4906,75,3622
4907,128,5728
4908,94,5551
4909,186,2884
4910,115,7297
4911,35,2046
4912,163,5308
4913,117,3169
4914,33,6188
4915,169,6873
4916,110,7316
4917,128,2478
4918,72,9488
4919,61,7745
4920,33,4358
4921,77,7186
4922,16,3292
4923,134,6454
4924,173,823
4925,101,1931
4926,46,2529
4927,137,9439
4928,84,5578
4929,6,8047
4930,54,3313
4931,118,3098
4932,81,7229
4933,142,6183
4934,9,4552
4935,142,4649
4936,116,8254
4937,112,8025
4938,153,7031
4939,142,1099
4940,21,1784
4941,58,9371
4942,71,8588
4943,8,2014
4944,78,5753
4945,75,7613
4946,124,9450
4947,87,7212
4948,135,6103
4949,144,768
4950,104,2289
4951,46,8045
4952,154,8671
4953,134,4901
4954,164,666
4955,132,8622
4956,40,6798
4957,21,4050
4958,174,3962
4959,151,352
4960,102,8162
4961,42,1710
4962,133,5677
4963,174,8220
4964,119,7079
4965,111,4102
4966,104,6342
4967,33,2113
4968,123,3211
4969,106,7951
4970,179,1483
4971,139,953
4972,4,8848
4973,32,1233
4974,115,4993
4975,10,6402
4976,182,5781
4977,42,2101
4978,4,880
4979,151,1074
4980,151,3107
4981,182,4043
4982,178,401
4983,17,198
4984,72,5383
4985,141,8021
4986,24,2086
4987,99,5079
4988,51,6657
4989,71,3558
4990,11,1131
4991,72,4089
4992,168,5416
4993,141,3527
4994,12,7372
4995,108,9296
4996,84,1381
4997,15,5329
4998,77,6454
4999,56,9232
5000,1,7593
5001,135,8196
5002,154,8936
5003,59,3573
5004,124,2303
5005,145,5419
5006,140,9057
5007,86,6901
5008,118,6769
5009,124,5455
5010,25,6004
5011,110,6692
5012,73,3587
5013,78,2289
5014,95,4352
5015,108,7425
5016,13,1149
5017,52,758
5018,53,2339
5019,40,3117
5020,10,5008
5021,135,5381
5022,89,6601
5023,137,2554
5024,117,9208
5025,175,3447
5026,105,8674
5027,123,9354
5028,39,2339
5029,141,4984
5030,190,2714
5031,48,3948
5032,14,1641
5033,153,2766
5034,158,8549
5035,183,312
5036,190,5309
5037,12,3856
5038,116,4389
5039,61,8091
5040,159,1492
5041,2,6317
5042,1,2512
5043,57,6472
5044,3,1304
5045,168,6987
5046,50,298
5047,100,9426
5048,28,7585
5049,49,5062
5050,154,1864
5051,88,1889
5052,166,177
5053,13,873
5054,147,8935
5055,29,3358
5056,6,3518
5057,41,3063
5058,11,1447
5059,109,2714
5060,138,1664
5061,128,8799
5062,32,3094
5063,132,258
5064,24,5538
5065,6,3234
5066,94,7330
5067,96,8975
5068,146,4105
5069,4,389
5070,14,8355
5071,24,2678
5072,73,2254
5073,162,2138
5074,20,4189
5075,159,1196
5076,15,5158
5077,81,1273
5078,79,7208
5079,19,4172
5080,92,4879
5081,148,9463
5082,79,6667
5083,176,2118
5084,11,1550
5085,129,2113
5086,108,5003
5087,41,3107
5088,173,8719
5089,112,2862
5090,59,7744
5091,4,9427
5092,187,5052
5093,132,9130
5094,107,3929
5095,135,2721
5096,66,49
5097,127,3186
5098,37,6135
5099,96,6810
5100,165,2982
5101,78,5961
5102,85,4439
5103,98,9435
5104,84,1328
5105,88,3894
5106,28,6683
5107,117,2917
5108,59,3513
5109,172,5901
5110,79,1234
5111,48,799
5112,55,422
5113,85,7839
5114,10,4402
5115,177,1872
5116,189,6771
5117,25,8046
5118,21,7173
5119,50,37
5120,74,3068
5121,187,6810
5122,15,1310
5123,135,6238
5124,45,1011
5125,40,6427
5126,48,8737
5127,176,2780
5128,81,5303
5129,146,2793
5130,145,8760
5131,93,1634
5132,160,5185
5133,100,417
5134,127,6972
5135,92,7668
5136,46,933
5137,42,5093
5138,79,4807
5139,189,3837
5140,77,7711
5141,126,5288
5142,79,2535
5143,163,6870
5144,47,7870
5145,126,2656
5146,171,2330
5147,16,16
5148,19,4635
5149,97,8903
5150,186,6146
5151,122,5117
5152,152,2306
5153,18,8638
5154,44,2942
5155,57,8317
5156,24,1394
5157,62,8268
5158,85,6876
5159,4,1429
5160,46,515
5161,128,7499
5162,101,6185
5163,12,4100
5164,77,5870
5165,42,3348
5166,168,2217
5167,59,1145
5168,129,2348
5169,7,7210
5170,86,8308
5171,90,4009
5172,132,894
5173,140,5651
5174,108,7438
5175,163,8696
5176,175,5870
5177,172,4527
5178,88,4120
5179,1,4225
5180,153,8119
5181,25,7700
5182,88,7397
5183,94,2101
5184,24,7923
5185,121,4067
5186,8,2090
5187,112,5303
5188,158,3297
5189,95,5818
5190,114,5694
5191,127,1327
5192,82,9268
5193,6,9318
5194,20,3393
5195,47,4273
5196,185,1104
5197,128,5111
5198,154,9357
5199,124,958
5200,60,9351
5201,23,4104
5202,43,4614
5203,28,9350
5204,6,5668
5205,48,198
5206,112,7452
5207,187,5070
5208,12,2611
5209,90,2853
5210,116,5323
5211,18,9123
5212,159,7034
5213,37,9211
5214,18,1539
5215,138,3426
5216,117,7867
5217,126,8445
5218,138,2835
5219,143,3584
5220,56,4112
5221,100,7400
5222,62,6049
5223,19,6522
5224,183,8878
5225,187,3899
5226,22,1980
5227,172,4032
5228,135,5676
5229,114,9298
5230,3,9220
5231,79,7505
5232,167,7159
5233,172,6022
5234,150,2321
5235,2,9490
5236,127,1738
5237,154,8764
5238,4,3518
5239,45,9468
5240,124,7257
5241,86,8246
5242,130,9492
5243,142,3176
5244,80,7383
5245,179,5599
5246,73,821
5247,11,5416
5248,51,6875
5249,147,536
5250,21,6326
5251,1,420
5252,152,4222
5253,142,3998
5254,168,4527
5255,177,8157
5256,6,4814
5257,50,1111
5258,109,236
5259,19,5137
5260,12,2286
5261,135,7049
5262,156,5246
5263,178,9014
5264,54,8652
5265,174,7336
5266,70,2734
5267,160,9027
5268,24,8346
5269,120,8083
5270,167,2209
5271,154,5237
5272,48,212
5273,154,1815
5274,51,5303
5275,91,6787
5276,87,3750
5277,86,8491
5278,188,796
5279,28,5156
5280,106,5240
5281,14,988
5282,162,8258
5283,94,2908
5284,12,4903
5285,168,2470
5286,107,4570
5287,101,8692
5288,4,2723
5289,158,6385
5290,81,6848
5291,59,4573
5292,30,2013
5293,19,3653
5294,50,3943
5295,109,5599
5296,181,5215
5297,12,5688
5298,149,7064
5299,5,7320
5300,127,2282
5301,15,2829
5302,58,7181
5303,48,333
5304,156,4743
5305,23,3316
5306,34,2584
5307,60,5106
5308,92,8186
5309,77,567
5310,119,3849
5311,44,4492
5312,169,5428
5313,106,1706
5314,17,6270
5315,51,101
5316,133,5497
5317,40,4546
5318,167,4717
5319,37,7055
5320,76,3465
5321,8,1250
5322,187,6142
5323,105,6974
5324,65,3264
5325,99,4186
5326,170,2718
5327,157,8993
5328,176,2273
5329,51,7047
5330,16,3736
5331,20,4839
5332,50,751
5333,70,3775
5334,144,5813
5335,44,5839
5336,153,4173
5337,36,8444
5338,81,1734
5339,61,8000
5340,78,4214
5341,139,7937
5342,111,8649
5343,118,7976
5344,119,6178
5345,13,7700
5346,159,3162
5347,107,8741
5348,67,1917
5349,145,6119
5350,12,1617
5351,134,2449
5352,117,2568
5353,4,5864
5354,14,3084
5355,18,4161
5356,81,3305
5357,179,9436
5358,111,5512
5359,27,3287
5360,114,839
5361,143,7034
5362,35,8295
5363,172,6344
5364,66,1150
5365,137,6875
5366,53,1093
5367,52,9212
5368,75,6625
5369,164,6028
5370,61,6822
5371,120,358
5372,75,4440
5373,16,6056
5374,15,5118
5375,123,2892
5376,84,7430
5377,140,6142
5378,126,4520
5379,137,3988
5380,97,2341
5381,130,9147
5382,142,3677
5383,111,965
5384,127,8098
5385,130,2552
5386,94,6725
5387,179,4819
5388,128,6515
5389,85,1178
5390,88,4469
5391,120,8395
5392,7,1762
5393,114,3893
5394,63,2213
5395,127,5292
5396,76,1867
5397,73,2731
5398,106,3929
5399,30,6196
5400,42,1806
5401,112,138
5402,15,8710
5403,104,8949
5404,165,2466
5405,115,5485
5406,178,5952
5407,79,3570
5408,78,5477
5409,123,1835
5410,80,1261
5411,126,4068
5412,81,642
5413,2,4420
5414,26,9149
5415,189,4114
5416,42,8444
5417,147,5303
5418,104,8321
5419,58,413
5420,27,5556
5421,158,7080
5422,63,1593
5423,37,2634
5424,76,8286
5425,174,6497
5426,78,5260
5427,36,4010
5428,126,6837
5429,127,5807
5430,91,5659
5431,177,4763
5432,153,2363
5433,39,377
5434,166,6317
5435,176,5949
